API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Sun May 14 05:40:44 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: (user defined site below)
*******************************************************************************
Start time      : A.D. 2022-Dec-31 00:00:00.0000 UT      
Stop  time      : A.D. 2023-Dec-31 00:00:00.0000 UT      
Step-size       : 60 minutes
*******************************************************************************
Target pole/equ : MOON_ME                         {East-longitude positive}
Target radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}       
Center geodetic : 139.484444,35.300556,1.22238E-12 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 139.484444,5211.22956,3665.13099 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.230511.p230804                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAY-11. PREDICTS-> 2023-AUG-03
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
********************************************************************************
 Date__(UT)__HR:MN, , ,Azi_(a-app), Elev_(a-app),       phi,  PAB-LON,  PAB-LAT,
********************************************************************************
$$SOE
 2023-Oct-24 21:00,*, , 299.095614,   -52.856701,   54.2286,   3.7210,  -2.3111,
 2023-Oct-24 22:00,*, , 319.247373,   -61.740330,   53.4942,   4.1321,  -2.3124,
 2023-Oct-24 23:00,*, , 349.673697,   -66.613678,   52.7502,   4.5488,  -2.3229,
 2023-Oct-25 00:00,*, ,  23.893753,   -64.931992,   52.0078,   4.9653,  -2.3398,
 2023-Oct-25 01:00,*, ,  49.151141,   -57.685050,   51.2779,   5.3760,  -2.3601,
 2023-Oct-25 02:00,*, ,  65.468839,   -47.655922,   50.5705,   5.7755,  -2.3807,
 2023-Oct-25 03:00,*, ,  76.944901,   -36.428600,   49.8946,   6.1590,  -2.3985,
 2023-Oct-25 04:00,*, ,  86.089294,   -24.692191,   49.2572,   6.5228,  -2.4103,
 2023-Oct-25 05:00,*, ,  94.244381,   -12.792542,   48.6631,   6.8641,  -2.4136,
 2023-Oct-25 06:00,*, , 102.247303,    -0.967326,   48.1145,   7.1816,  -2.4062,
 2023-Oct-25 07:00,*,m, 110.773886,    10.547611,   47.6109,   7.4754,  -2.3867,
 2023-Oct-25 08:00,C,m, 120.528826,    21.442508,   47.1487,   7.7471,  -2.3545,
 2023-Oct-25 09:00,A,m, 132.354196,    31.246757,   46.7219,   7.9998,  -2.3099,
 2023-Oct-25 10:00, ,m, 147.170147,    39.222828,   46.3219,   8.2382,  -2.2540,
 2023-Oct-25 11:00, ,m, 165.421498,    44.327941,   45.9381,   8.4675,  -2.1888,
 2023-Oct-25 12:00, ,m, 185.916660,    45.522912,   45.5590,   8.6941,  -2.1169,
 2023-Oct-25 13:00, ,m, 205.736652,    42.509671,   45.1725,   8.9241,  -2.0417,
 2023-Oct-25 14:00, ,m, 222.567001,    36.017205,   44.7670,   9.1639,  -1.9664,
 2023-Oct-25 15:00, ,m, 236.096603,    27.167608,   44.3325,   9.4186,  -1.8946,
 2023-Oct-25 16:00, ,m, 247.113532,    16.884912,   43.8606,   9.6927,  -1.8292,
 2023-Oct-25 17:00, ,m, 256.553477,     5.786722,   43.3458,   9.9892,  -1.7729,
 2023-Oct-25 18:00, , , 265.224015,    -5.721488,   42.7853,  10.3094,  -1.7274,
 2023-Oct-25 19:00, , , 273.850480,   -17.340665,   42.1794,  10.6534,  -1.6939,
 2023-Oct-25 20:00,A, , 283.224032,   -28.788896,   41.5310,  11.0196,  -1.6725,
 2023-Oct-25 21:00,*, , 294.423017,   -39.699794,   40.8456,  11.4053,  -1.6625,
 2023-Oct-25 22:00,*, , 309.113584,   -49.451830,   40.1310,  11.8064,  -1.6625,
 2023-Oct-25 23:00,*, , 329.548672,   -56.868361,   39.3963,  12.2183,  -1.6706,
 2023-Oct-26 00:00,*, , 356.277056,   -60.069404,   38.6520,  12.6357,  -1.6840,
 2023-Oct-26 01:00,*, ,  23.680454,   -57.731864,   37.9086,  13.0528,  -1.7001,
 2023-Oct-26 02:00,*, ,  45.214570,   -50.824644,   37.1770,  13.4642,  -1.7158,
 2023-Oct-26 03:00,*, ,  60.607535,   -41.264141,   36.4669,  13.8646,  -1.7282,
 2023-Oct-26 04:00,*, ,  72.088379,   -30.343033,   35.7873,  14.2493,  -1.7347,
 2023-Oct-26 05:00,*, ,  81.437893,   -18.738919,   35.1450,  14.6144,  -1.7327,
 2023-Oct-26 06:00,*, ,  89.798126,    -6.826412,   34.5450,  14.9574,  -1.7205,
 2023-Oct-26 07:00,*,m,  97.975796,     5.136654,   33.9898,  15.2769,  -1.6969,
 2023-Oct-26 08:00,C,m, 106.689927,    16.905237,   33.4790,  15.5728,  -1.6615,
 2023-Oct-26 09:00,A,m, 116.768562,    28.161569,   33.0096,  15.8469,  -1.6147,
 2023-Oct-26 10:00, ,m, 129.326611,    38.401144,   32.5758,  16.1021,  -1.5578,
 2023-Oct-26 11:00, ,m, 145.784031,    46.759205,   32.1695,  16.3430,  -1.4927,
 2023-Oct-26 12:00, ,m, 167.025501,    51.881064,   31.7804,  16.5748,  -1.4220,
 2023-Oct-26 13:00, ,m, 191.082858,    52.378711,   31.3973,  16.8036,  -1.3487,
 2023-Oct-26 14:00, ,m, 213.185918,    48.097597,   31.0081,  17.0356,  -1.2762,
 2023-Oct-26 15:00, ,m, 230.637130,    40.306453,   30.6015,  17.2769,  -1.2075,
 2023-Oct-26 16:00, ,m, 243.986297,    30.444549,   30.1670,  17.5329,  -1.1455,
 2023-Oct-26 17:00, ,m, 254.675073,    19.478398,   29.6964,  17.8078,  -1.0925,
 2023-Oct-26 18:00, ,m, 263.905492,     7.981417,   29.1837,  18.1046,  -1.0502,
 2023-Oct-26 19:00, , , 272.573880,    -3.679936,   28.6259,  18.4248,  -1.0193,
 2023-Oct-26 20:00,A, , 281.438196,   -15.216269,   28.0230,  18.7684,  -0.9999,
 2023-Oct-26 21:00,*, , 291.297391,   -26.319065,   27.3777,  19.1341,  -0.9912,
 2023-Oct-26 22:00,*, , 303.163461,   -36.555278,   26.6953,  19.5190,  -0.9917,
 2023-Oct-26 23:00,*, , 318.344497,   -45.216620,   25.9831,  19.9195,  -0.9992,
 2023-Oct-27 00:00,*, , 337.970281,   -51.162450,   25.2504,  20.3307,  -1.0113,
 2023-Oct-27 01:00,*, ,   1.152407,   -53.016455,   24.5071,  20.7475,  -1.0252,
 2023-Oct-27 02:00,*, ,  23.819559,   -50.182693,   23.7641,  21.1643,  -1.0380,
 2023-Oct-27 03:00,*, ,  42.411651,   -43.505079,   23.0318,  21.5755,  -1.0470,
 2023-Oct-27 04:00,*, ,  56.650606,   -34.356662,   22.3203,  21.9758,  -1.0497,
 2023-Oct-27 05:00,*, ,  67.791763,   -23.772526,   21.6384,  22.3606,  -1.0438,
 2023-Oct-27 06:00,*, ,  77.072865,   -12.374929,   20.9934,  22.7260,  -1.0279,
 2023-Oct-27 07:00,*,m,  85.424080,    -0.539224,   20.3904,  23.0692,  -1.0010,
 2023-Oct-27 08:00,C,m,  93.587838,    11.471632,   19.8322,  23.3887,  -0.9628,
 2023-Oct-27 09:00,A,m, 102.300048,    23.415306,   19.3191,  23.6847,  -0.9140,
 2023-Oct-27 10:00, ,m, 112.508576,    34.981711,   18.8483,  23.9586,  -0.8559,
 2023-Oct-27 11:00, ,m, 125.680593,    45.652760,   18.4145,  24.2135,  -0.7905,
 2023-Oct-27 12:00, ,m, 144.067346,    54.429878,   18.0098,  24.4537,  -0.7204,
 2023-Oct-27 13:00, ,m, 169.497256,    59.504052,   17.6242,  24.6845,  -0.6486,
 2023-Oct-27 14:00, ,m, 198.342045,    58.959560,   17.2461,  24.9119,  -0.5782,
 2023-Oct-27 15:00, ,m, 222.515786,    53.072825,   16.8635,  25.1424,  -0.5123,
 2023-Oct-27 16:00, ,m, 239.816065,    43.920257,   16.4643,  25.3818,  -0.4535,
 2023-Oct-27 17:00, ,m, 252.432651,    33.164346,   16.0379,  25.6356,  -0.4041,
 2023-Oct-27 18:00, ,m, 262.485132,    21.695792,   15.5754,  25.9081,  -0.3653,
 2023-Oct-27 19:00, ,m, 271.327166,     9.994038,   15.0706,  26.2024,  -0.3378,
 2023-Oct-27 20:00,A, , 279.860387,    -1.627312,   14.5201,  26.5201,  -0.3215,
 2023-Oct-27 21:00,*, , 288.814968,   -12.891513,   13.9236,  26.8613,  -0.3154,
 2023-Oct-27 22:00,*, , 298.931560,   -23.469725,   13.2837,  27.2246,  -0.3179,
 2023-Oct-27 23:00,*, , 311.062476,   -32.888778,   12.6058,  27.6073,  -0.3268,
 2023-Oct-28 00:00,*, , 326.089184,   -40.428965,   11.8973,  28.0057,  -0.3395,
 2023-Oct-28 01:00,*, , 344.346033,   -45.102656,   11.1675,  28.4150,  -0.3532,
 2023-Oct-28 02:00,*, ,   4.545516,   -45.971246,   10.4266,  28.8300,  -0.3652,
 2023-Oct-28 03:00,*, ,  23.874580,   -42.816236,    9.6854,  29.2450,  -0.3727,
 2023-Oct-28 04:00,*, ,  40.221575,   -36.339791,    8.9548,  29.6545,  -0.3734,
 2023-Oct-28 05:00,*, ,  53.340537,   -27.569308,    8.2449,  30.0530,  -0.3653,
 2023-Oct-28 06:00,*, ,  63.976269,   -17.340668,    7.5647,  30.4357,  -0.3470,
 2023-Oct-28 07:00,*, ,  73.000706,    -6.208694,    6.9218,  30.7988,  -0.3178,
 2023-Oct-28 08:00,C,m,  81.160626,     5.467926,    6.3218,  31.1393,  -0.2776,
 2023-Oct-28 09:00,A,m,  89.118201,    17.433725,    5.7681,  31.4559,  -0.2271,
 2023-Oct-28 10:00, ,m,  97.595230,    29.461221,    5.2617,  31.7484,  -0.1680,
 2023-Oct-28 11:00, ,m, 107.626685,    41.268049,    4.8011,  32.0185,  -0.1022,
 2023-Oct-28 12:00, ,m, 121.071004,    52.361293,    4.3818,  32.2692,  -0.0324,
 2023-Oct-28 13:00, ,m, 141.491283,    61.643020,    3.9966,  32.5049,   0.0383,
 2023-Oct-28 14:00, ,m, 172.852263,    66.664230,    3.6359,  32.7309,   0.1069,
 2023-Oct-28 15:00, ,m, 207.895853,    64.703027,    3.2880,  32.9536,   0.1703,
 2023-Oct-28 16:00, ,m, 233.142434,    57.031983,    2.9400,  33.1791,   0.2261,
 2023-Oct-28 17:00, ,m, 249.287087,    46.681452,    2.5798,  33.4138,   0.2722,
 2023-Oct-28 18:00, ,m, 260.701344,    35.286700,    2.1969,  33.6629,   0.3072,
 2023-Oct-28 19:00, ,m, 269.913018,    23.554133,    1.7859,  33.9310,   0.3307,
 2023-Oct-28 20:00,A,m, 278.250982,    11.849429,    1.3516,  34.2211,   0.3431,
 2023-Oct-28 21:00,*,m, 286.539848,     0.434622,    0.9299,  34.5349,   0.3455,
 2023-Oct-28 22:00,*, , 295.432888,   -10.426340,    0.6794,  34.8725,   0.3397,
 2023-Oct-28 23:00,*, , 305.568222,   -20.395733,    0.8883,  35.2324,   0.3279,
 2023-Oct-29 00:00,*, , 317.605390,   -28.993090,    1.4182,  35.6119,   0.3129,
 2023-Oct-29 01:00,*, , 332.066112,   -35.544729,    2.0649,  36.0071,   0.2974,
 2023-Oct-29 02:00,*, , 348.852256,   -39.244453,    2.7630,  36.4132,   0.2844,
 2023-Oct-29 03:00,*, ,   6.717196,   -39.459403,    3.4854,  36.8249,   0.2764,
 2023-Oct-29 04:00,*, ,  23.677741,   -36.146142,    4.2146,  37.2363,   0.2758,
 2023-Oct-29 05:00,*, ,  38.345203,   -29.883466,    4.9362,  37.6417,   0.2845,
 2023-Oct-29 06:00,*, ,  50.494823,   -21.474812,    5.6382,  38.0357,   0.3037,
 2023-Oct-29 07:00,*, ,  60.590553,   -11.611291,    6.3102,  38.4134,   0.3341,
 2023-Oct-29 08:00,C,m,  69.263591,    -0.785858,    6.9442,  38.7707,   0.3754,
 2023-Oct-29 09:00,A,m,  77.113020,    10.665642,    7.5344,  39.1049,   0.4267,
 2023-Oct-29 10:00, ,m,  84.713373,    22.501499,    8.0780,  39.4145,   0.4866,
 2023-Oct-29 11:00, ,m,  92.735150,    34.515872,    8.5749,  39.6997,   0.5526,
 2023-Oct-29 12:00, ,m, 102.224839,    46.469315,    9.0282,  39.9620,   0.6221,
 2023-Oct-29 13:00, ,m, 115.343127,    57.940399,    9.4434,  40.2047,   0.6919,
 2023-Oct-29 14:00, ,m, 137.411028,    67.832499,    9.8288,  40.4324,   0.7591,
 2023-Oct-29 15:00, ,m, 177.131197,    72.877853,   10.1943,  40.6507,   0.8205,
 2023-Oct-29 16:00, ,m, 219.468756,    69.151918,   10.5514,  40.8659,   0.8736,
 2023-Oct-29 17:00, ,m, 243.917701,    59.808735,   10.9120,  41.0845,   0.9164,
 2023-Oct-29 18:00, ,m, 258.070620,    48.607434,   11.2877,  41.3127,   0.9477,
 2023-Oct-29 19:00, ,m, 268.062504,    36.870631,   11.6894,  41.5560,   0.9672,
 2023-Oct-29 20:00,A,m, 276.378937,    25.087644,   12.1260,  41.8190,   0.9752,
 2023-Oct-29 21:00,C,m, 284.176769,    13.525699,   12.6044,  42.1044,   0.9732,
 2023-Oct-29 22:00,*,m, 292.155228,     2.407229,   13.1286,  42.4140,   0.9630,
 2023-Oct-29 23:00,*, , 300.868638,    -8.015311,   13.6996,  42.7477,   0.9470,
 2023-Oct-30 00:00,*, , 310.842468,   -17.406404,   14.3153,  43.1038,   0.9282,
 2023-Oct-30 01:00,*, , 322.565839,   -25.301542,   14.9709,  43.4795,   0.9095,
 2023-Oct-30 02:00,*, , 336.318258,   -31.094254,   15.6589,  43.8707,   0.8937,
 2023-Oct-30 03:00,*, , 351.813150,   -34.129896,   16.3697,  44.2723,   0.8836,
 2023-Oct-30 04:00,*, ,   7.956082,   -33.961875,   17.0925,  44.6789,   0.8815,
 2023-Oct-30 05:00,*, ,  23.263873,   -30.618300,   17.8156,  45.0845,   0.8891,
 2023-Oct-30 06:00,*, ,  36.717666,   -24.582897,   18.5274,  45.4833,   0.9078,
 2023-Oct-30 07:00,*, ,  48.100291,   -16.513856,   19.2168,  45.8696,   0.9379,
 2023-Oct-30 08:00,C, ,  57.713270,    -7.001980,   19.8740,  46.2387,   0.9793,
 2023-Oct-30 09:00,A,m,  66.030001,     3.508544,   20.4911,  46.5866,   1.0308,
 2023-Oct-30 10:00, ,m,  73.535791,    14.702928,   21.0624,  46.9107,   1.0907,
 2023-Oct-30 11:00, ,m,  80.719131,    26.352893,   21.5853,  47.2096,   1.1567,
 2023-Oct-30 12:00, ,m,  88.169446,    38.272823,   22.0598,  47.4837,   1.2259,
 2023-Oct-30 13:00, ,m,  96.852261,    50.266901,   22.4892,  47.7350,   1.2951,
 2023-Oct-30 14:00, ,m, 108.987911,    62.010091,   22.8799,  47.9669,   1.3610,
 2023-Oct-30 15:00, ,m, 131.569169,    72.545435,   23.2406,  48.1844,   1.4207,
 2023-Oct-30 16:00, ,m, 182.462388,    77.747058,   23.5822,  48.3932,   1.4716,
 2023-Oct-30 17:00, ,m, 231.687452,    72.076803,   23.9170,  48.5998,   1.5115,
 2023-Oct-30 18:00, ,m, 253.364773,    61.483533,   24.2576,  48.8109,   1.5393,
 2023-Oct-30 19:00, ,m, 265.262155,    49.816975,   24.6163,  49.0327,   1.5547,
 2023-Oct-30 20:00,A,m, 273.915715,    37.971439,   25.0040,  49.2705,   1.5583,
 2023-Oct-30 21:00,C,m, 281.430045,    26.264878,   25.4298,  49.5288,   1.5514,
 2023-Oct-30 22:00,*,m, 288.734343,    14.899097,   25.9000,  49.8103,   1.5362,
 2023-Oct-30 23:00,*,m, 296.398279,     4.071631,   26.4178,  50.1162,   1.5152,
 2023-Oct-31 00:00,*, , 304.883759,    -5.974141,   26.9834,  50.4464,   1.4915,
 2023-Oct-31 01:00,*, , 314.621933,   -14.910440,   27.5939,  50.7988,   1.4682,
 2023-Oct-31 02:00,*, , 325.980687,   -22.295648,   28.2436,  51.1704,   1.4483,
 2023-Oct-31 03:00,*, , 339.100957,   -27.582175,   28.9243,  51.5567,   1.4346,
 2023-Oct-31 04:00,*, , 353.630063,   -30.217496,   29.6260,  51.9525,   1.4295,
 2023-Oct-31 05:00,*, ,   8.607620,   -29.856905,   30.3373,  52.3522,   1.4348,
 2023-Oct-31 06:00,*, ,  22.832194,   -26.552790,   31.0465,  52.7497,   1.4516,
 2023-Oct-31 07:00,*, ,  35.474017,   -20.723326,   31.7417,  53.1390,   1.4804,
 2023-Oct-31 08:00,C, ,  46.316388,   -12.936359,   32.4120,  53.5148,   1.5208,
 2023-Oct-31 09:00,A, ,  55.566841,    -3.717985,   33.0476,  53.8722,   1.5717,
 2023-Oct-31 10:00, ,m,  63.599824,     6.521292,   33.6409,  54.2075,   1.6312,
 2023-Oct-31 11:00, ,m,  70.821050,    17.482009,   34.1868,  54.5183,   1.6968,
 2023-Oct-31 12:00, ,m,  77.649082,    28.945153,   34.6829,  54.8038,   1.7656,
 2023-Oct-31 13:00, ,m,  84.591617,    40.738209,   35.1301,  55.0645,   1.8341,
 2023-Oct-31 14:00, ,m,  92.491252,    52.695516,   35.5323,  55.3029,   1.8992,
 2023-Oct-31 15:00, ,m, 103.410985,    64.571384,   35.8966,  55.5228,   1.9575,
 2023-Oct-31 16:00, ,m, 125.232845,    75.608469,   36.2325,  55.7293,   2.0064,
 2023-Oct-31 17:00, ,m, 189.005617,    80.985528,   36.5515,  55.9286,   2.0438,
 2023-Oct-31 18:00, ,m, 242.013015,    73.549446,   36.8665,  56.1272,   2.0685,
 2023-Oct-31 19:00, ,m, 260.201146,    62.244330,   37.1903,  56.3317,   2.0801,
 2023-Oct-31 20:00,A,m, 270.230986,    50.389717,   37.5355,  56.5482,   2.0792,
 2023-Oct-31 21:00,C,m, 277.876518,    38.549296,   37.9127,  56.7820,   2.0673,
 2023-Oct-31 22:00,*,m, 284.799658,    26.942261,   38.3304,  57.0370,   2.0467,
 2023-Oct-31 23:00,*,m, 291.735306,    15.736185,   38.7944,  57.3158,   2.0201,
 2023-Nov-01 00:00,*,m, 299.153804,     5.115977,   39.3071,  57.6192,   1.9908,
 2023-Nov-01 01:00,*, , 307.451229,    -4.680272,   39.8678,  57.9465,   1.9620,
 2023-Nov-01 02:00,*, , 316.997661,   -13.331075,   40.4728,  58.2954,   1.9369,
 2023-Nov-01 03:00,*, , 328.091325,   -20.411088,   41.1154,  58.6626,   1.9185,
 2023-Nov-01 04:00,*, , 340.804277,   -25.408508,   41.7868,  59.0433,   1.9092,
 2023-Nov-01 05:00,*, , 354.762576,   -27.825835,   42.4765,  59.4322,   1.9110,
 2023-Nov-01 06:00,*, ,   9.083470,   -27.367636,   43.1729,  59.8233,   1.9249,
 2023-Nov-01 07:00,*, ,  22.704718,   -24.094213,   43.8639,  60.2107,   1.9514,
 2023-Nov-01 08:00,C, ,  34.887765,   -18.387879,   44.5380,  60.5885,   1.9901,
 2023-Nov-01 09:00,A, ,  45.417728,   -10.768378,   45.1842,  60.9514,   2.0397,
 2023-Nov-01 10:00, , ,  54.456121,    -1.726163,   45.7933,  61.2949,   2.0983,
 2023-Nov-01 11:00, ,m,  62.325967,     8.347716,   46.3583,  61.6156,   2.1633,
 2023-Nov-01 12:00, ,m,  69.389740,    19.162802,   46.8746,  61.9116,   2.2315,
 2023-Nov-01 13:00, ,m,  76.027098,    30.504817,   47.3408,  62.1823,   2.2995,
 2023-Nov-01 14:00, ,m,  82.699528,    42.206739,   47.7586,  62.4289,   2.3638,
 2023-Nov-01 15:00, ,m,  90.176614,    54.115521,   48.1328,  62.6542,   2.4211,
 2023-Nov-01 16:00, ,m, 100.406463,    66.021296,   48.4713,  62.8625,   2.4685,
 2023-Nov-01 17:00, ,m, 121.735249,    77.272768,   48.7843,  63.0590,   2.5037,
 2023-Nov-01 18:00, ,m, 196.354042,    82.432802,   49.0838,  63.2501,   2.5255,
 2023-Nov-01 19:00, ,m, 248.096901,    73.791526,   49.3830,  63.4424,   2.5335,
 2023-Nov-01 20:00,A,m, 263.765883,    62.183815,   49.6948,  63.6422,   2.5282,
 2023-Nov-01 21:00,C,m, 272.727951,    50.264772,   50.0313,  63.8555,   2.5112,
 2023-Nov-01 22:00,*,m, 279.833544,    38.435591,   50.4026,  64.0872,   2.4850,
 2023-Nov-01 23:00,*,m, 286.451194,    26.874451,   50.8167,  64.3408,   2.4524,
 2023-Nov-02 00:00,*,m, 293.204751,    15.735943,   51.2781,  64.6183,   2.4168,
 2023-Nov-02 01:00,*,m, 300.513261,     5.201194,   51.7884,  64.9203,   2.3818,
 2023-Nov-02 02:00,*, , 308.743092,    -4.491885,   52.3460,  65.2454,   2.3507,
 2023-Nov-02 03:00,*, , 318.240472,   -13.021280,   52.9460,  65.5912,   2.3267,
 2023-Nov-02 04:00,*, , 329.277602,   -19.963579,   53.5813,  65.9538,   2.3123,
 2023-Nov-02 05:00,*, , 341.897851,   -24.815415,   54.2424,  66.3284,   2.3097,
 2023-Nov-02 06:00,*, , 355.708621,   -27.096313,   54.9183,  66.7094,   2.3199,
 2023-Nov-02 07:00,*, ,   9.838444,   -26.530781,   55.5974,  67.0909,   2.3434,
 2023-Nov-02 08:00,C, ,  23.264492,   -23.189827,   56.2677,  67.4669,   2.3797,
 2023-Nov-02 09:00,A, ,  35.285318,   -17.451826,   56.9177,  67.8320,   2.4277,
 2023-Nov-02 10:00, , ,  45.700083,    -9.824525,   57.5372,  68.1809,   2.4851,
 2023-Nov-02 11:00, ,m,  54.666646,    -0.786770,   58.1175,  68.5096,   2.5493,
 2023-Nov-02 12:00, ,m,  62.499381,     9.278177,   58.6524,  68.8152,   2.6169,
 2023-Nov-02 13:00, ,m,  69.554785,    20.084059,   59.1383,  69.0961,   2.6845,
 2023-Nov-02 14:00, ,m,  76.213110,    31.418266,   59.5748,  69.3525,   2.7482,
 2023-Nov-02 15:00, ,m,  82.949072,    43.113464,   59.9644,  69.5858,   2.8047,
 2023-Nov-02 16:00, ,m,  90.580397,    55.013271,   60.3129,  69.7994,   2.8508,
 2023-Nov-02 17:00, ,m, 101.251970,    66.893375,   60.6289,  69.9977,   2.8841,
 2023-Nov-02 18:00, ,m, 124.568284,    78.000485,   60.9233,  70.1864,   2.9033,
 2023-Nov-02 19:00, ,m, 202.950160,    82.061308,   61.2084,  70.3716,   2.9077,
 2023-Nov-02 20:00,A,m, 249.392098,    72.880057,   61.4972,  70.5600,   2.8981,
 2023-Nov-02 21:00,C,m, 264.181526,    61.194532,   61.8025,  70.7576,   2.8760,
 2023-Nov-02 22:00,*,m, 272.934022,    49.236394,   62.1356,  70.9700,   2.8438,
 2023-Nov-02 23:00,*,m, 279.978437,    37.373074,   62.5061,  71.2016,   2.8047,
 2023-Nov-03 00:00,*,m, 286.590918,    25.778001,   62.9207,  71.4555,   2.7624,
 2023-Nov-03 01:00,*,m, 293.374004,    14.606128,   63.3830,  71.7332,   2.7204,
 2023-Nov-03 02:00,*,m, 300.745316,     4.041588,   63.8935,  72.0347,   2.6826,
 2023-Nov-03 03:00,*, , 309.078681,    -5.671556,   64.4496,  72.3583,   2.6522,
 2023-Nov-03 04:00,*, , 318.732183,   -14.200584,   65.0456,  72.7012,   2.6321,
 2023-Nov-03 05:00,*, , 329.986932,   -21.105872,   65.6737,  73.0592,   2.6243,
 2023-Nov-03 06:00,*, , 342.877132,   -25.864859,   66.3239,  73.4274,   2.6302,
 2023-Nov-03 07:00,*, , 356.967478,   -27.984842,   66.9853,  73.8001,   2.6502,
 2023-Nov-03 08:00,C, ,  11.322518,   -27.198609,   67.6462,  74.1716,   2.6838,
 2023-Nov-03 09:00,A, ,  24.881077,   -23.606633,   68.2948,  74.5361,   2.7298,
 2023-Nov-03 10:00, , ,  36.955353,   -17.620320,   68.9202,  74.8882,   2.7859,
 2023-Nov-03 11:00, , ,  47.386981,    -9.768048,   69.5127,  75.2234,   2.8492,
 2023-Nov-03 12:00, ,m,  56.375023,    -0.535597,   70.0647,  75.5378,   2.9164,
 2023-Nov-03 13:00, ,m,  64.265615,     9.694237,   70.5708,  75.8291,   2.9837,
 2023-Nov-03 14:00, ,m,  71.444715,    20.637269,   71.0284,  76.0964,   3.0471,
 2023-Nov-03 15:00, ,m,  78.334315,    32.080740,   71.4380,  76.3401,   3.1029,
 2023-Nov-03 16:00, ,m,  85.491690,    43.850841,   71.8032,  76.5623,   3.1479,
 2023-Nov-03 17:00, ,m,  93.938951,    55.767970,   72.1307,  76.7665,   3.1795,
 2023-Nov-03 18:00, ,m, 106.464354,    67.524150,   72.4296,  76.9575,   3.1961,
 2023-Nov-03 19:00, ,m, 135.023538,    77.942662,   72.7111,  77.1410,   3.1970,
 2023-Nov-03 20:00,A,m, 207.821584,    79.955705,   72.9876,  77.3231,   3.1828,
 2023-Nov-03 21:00,C,m, 247.366261,    70.672923,   73.2719,  77.5101,   3.1551,
 2023-Nov-03 22:00,*,m, 262.296385,    59.036868,   73.5761,  77.7078,   3.1165,
 2023-Nov-03 23:00,*,m, 271.428273,    47.047303,   73.9110,  77.9214,   3.0704,
 2023-Nov-04 00:00,*,m, 278.768480,    35.111757,   74.2850,  78.1547,   3.0205,
 2023-Nov-04 01:00,*,m, 285.617532,    23.422498,   74.7037,  78.4103,   2.9709,
 2023-Nov-04 02:00,*,m, 292.616482,    12.144824,   75.1696,  78.6893,   2.9256,
 2023-Nov-04 03:00,*,m, 300.219667,     1.472348,   75.6824,  78.9911,   2.8881,
 2023-Nov-04 04:00,*, , 308.840680,    -8.337087,   76.2383,  79.3138,   2.8614,
 2023-Nov-04 05:00,*, , 318.882190,   -16.927414,   76.8312,  79.6541,   2.8479,
 2023-Nov-04 06:00,*, , 330.663014,   -23.821730,   77.4526,  80.0078,   2.8489,
 2023-Nov-04 07:00,*, , 344.211540,   -28.449991,   78.0925,  80.3698,   2.8650,
 2023-Nov-04 08:00,C, , 358.998247,   -30.285035,   78.7398,  80.7346,   2.8957,
 2023-Nov-04 09:00,A, ,  13.929860,   -29.073468,   79.3830,  81.0966,   2.9396,
 2023-Nov-04 10:00, , ,  27.844254,   -24.982008,   80.0110,  81.4502,   2.9944,
 2023-Nov-04 11:00, , ,  40.079007,   -18.498247,   80.6133,  81.7905,   3.0571,
 2023-Nov-04 12:00, , ,  50.570316,   -10.198481,   81.1812,  82.1132,   3.1241,
 2023-Nov-04 13:00, ,m,  59.608393,    -0.585419,   81.7078,  82.4151,   3.1912,
 2023-Nov-04 14:00, ,m,  67.607602,     9.957640,   82.1887,  82.6943,   3.2545,
 2023-Nov-04 15:00, ,m,  75.013897,    21.149423,   82.6224,  82.9503,   3.3099,
 2023-Nov-04 16:00, ,m,  82.330026,    32.774721,   83.0102,  83.1840,   3.3539,
 2023-Nov-04 17:00, ,m,  90.268407,    44.641910,   83.3566,  83.3979,   3.3837,
 2023-Nov-04 18:00, ,m, 100.222763,    56.512361,   83.6690,  83.5957,   3.3975,
